Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
30.0,4.6,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,28,12.931166468663047,15.0
28.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,34,9.74824240825639,15.0
22.0,5.0,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,12,12.883474711158504,15.0
32.0,4.7,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,36,11.275199083299762,15.0
20.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,13.873613576713607,5.0
21.0,4.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,1.083548083050822,15.0
24.0,4.7,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,13,7.257234051017626,10.0
23.0,4.6,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20,4.79730735151991,15.0
33.0,4.8,Stormy,High,0,Buffet,motorcycle,1.0,No,Urban,37,4.243272120617209,15.0
34.0,4.8,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,18,2.172697135217516,10.0
34.0,4.2,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,39,4.333058805253812,5.0
37.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,17,2.050557128335272,15.0
24.0,4.8,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,40,9.637449585814704,5.0
27.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,21,0.9915432673113198,5.0
33.0,4.9,Fog,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,40,8.227310010830488,10.0
32.0,3.5,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,35,10.91553691063277,5.0
25.0,4.7,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,15,2.2238984990192607,15.0
27.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Urban,19,1.0914188951767152,10.0
39.0,4.7,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,33,6.56996345756246,15.0
23.0,4.6,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,13.786555269653611,15.0
33.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Urban,19,2.2238984990192607,5.0
36.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,9.452515674958796,15.0
31.0,4.7,Fog,Low,2,Snack,motorcycle,0.0,No,Urban,17,2.073846079841549,5.0
25.0,4.6,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,23,3.9654317355538815,10.0
24.0,4.8,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,4.147411924920785,5.0
26.0,4.2,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,32,4.114251068168865,15.0
29.0,4.8,Fog,High,2,Snack,motorcycle,1.0,No,Metropolitian,33,1.978470958809573,10.0
25.0,4.6,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,19,8.227465159437672,15.0
22.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,13,5.416064896118868,5.0
22.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,16,6.304569978899009,5.0
31.0,4.2,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39,8.689304364698767,5.0
37.0,4.8,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,26,1.0608154520916284,5.0
22.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,7.141626724593018,5.0
31.0,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,6.54836852964444,15.0
25.0,4.9,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,9.330412029303046,5.0
34.0,4.2,Sandstorms,High,0,Drinks,motorcycle,2.0,No,Metropolitian,37,4.33377209961567,5.0
35.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,17,11.22336255012408,10.0
34.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,15,11.667553921655356,10.0
33.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,7.585085600327021,10.0
22.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,8.667153521455417,5.0
26.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,23,4.956618922213134,15.0
23.0,5.0,Stormy,Jam,2,Meal,motorcycle,1.0,No,Urban,25,11.275297881833202,5.0
27.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,13,5.227746171098808,10.0
28.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,20,8.215180605975247,10.0
26.0,4.8,Fog,Jam,2,Snack,motorcycle,2.0,No,Urban,43,13.700409909867318,5.0
30.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,0.991466838670403,5.0
25.0,4.4,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,39,8.200424311443856,5.0
38.0,4.6,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,27,6.122991116747054,15.0
20.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,5.45706661759551,10.0
38.0,4.9,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,29,5.126263289043093,5.0
28.0,5.0,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,11,2.862127680672593,5.0
27.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,5.55974580297909,5.0
24.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,7.580422337371543,5.0
24.0,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,6.942592837491262,5.0
39.0,4.9,Sunny,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,39,7.630139396195096,5.0
34.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,3.965649281463828,15.0
22.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,11.310563095695205,5.0
25.0,4.5,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,23,7.255815155314197,5.0
35.0,4.4,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,33,1.027062708756698,5.0
31.0,4.6,Windy,Medium,2,Snack,motorcycle,1.0,No,Urban,26,4.332990612781188,5.0
32.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,24,3.3358476850190417,10.0
26.0,4.6,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,20,1.083519468394899,15.0
24.0,4.8,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,12.23143629545048,10.0
20.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,9.452781276868723,15.0
25.0,4.9,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,44,10.903395303352555,5.0
23.0,4.6,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,39,9.184553237096711,5.0
38.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,14.0828490409659,15.0
21.0,4.5,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13,13.921039424707647,10.0
29.0,4.4,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,2.2238984990192607,15.0
27.0,5.0,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,12,6.547896297518719,5.0
35.0,3.5,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,31,7.91165224616052,15.0
36.0,4.5,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,20,2.9742056559605854,5.0
30.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,21,9.775281521752868,5.0
33.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,34,1.060712833189958,10.0
27.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,24,10.902426163581175,10.0
34.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,7.581707731885626,5.0
21.0,5.0,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,11,5.418159525800155,15.0
21.0,4.6,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,23,4.447796794806982,5.0
39.0,4.2,Fog,High,1,Meal,motorcycle,0.0,No,Metropolitian,36,4.147411756656348,5.0
31.0,4.1,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,37,11.403311035361943,15.0
28.0,4.5,Sunny,Jam,1,Meal,motorcycle,0.0,No,Urban,22,7.630929604247963,15.0
32.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,38,7.143789091448984,10.0
20.0,4.9,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,25,4.107469893060099,5.0
26.0,4.9,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,28,11.561628697534704,15.0
29.0,5.0,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,31,9.240497541154166,10.0
33.0,4.7,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,5.41729854234722,10.0
35.0,4.1,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,37,4.243070604801287,10.0
28.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,8.430768056982263,5.0
27.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Urban,14,5.183131139657342,5.0
29.0,4.9,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,2.0508116105821457,5.0
35.0,4.3,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,49,11.66618858837898,15.0
22.0,4.6,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,31,1.086308415119408,10.0
32.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,32,1.0837149922093627,15.0
25.0,4.8,Stormy,High,2,Meal,scooter,0.0,No,Metropolitian,14,1.983976251411903,10.0
22.0,4.9,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,24,7.177515325307871,5.0
22.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,5.14262944972324,10.0
28.0,4.8,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,12,2.182799702132115,5.0
34.0,5.0,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,25,11.402471655874894,5.0
33.0,5.0,Sunny,Low,2,Meal,scooter,1.0,No,Urban,16,2.073443522886293,5.0
34.0,4.9,Windy,Low,1,Snack,scooter,1.0,No,Urban,28,11.914035425612802,5.0
22.0,4.7,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,5.456974357621635,10.0
34.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,19,5.268803262164547,5.0
30.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45,14.455331161691964,15.0
23.0,4.9,Cloudy,Jam,2,Snack,motorcycle,1.0,Yes,Metropolitian,41,11.274341713619926,10.0
30.0,4.3,Windy,Medium,2,Meal,electric_scooter,0.0,No,Urban,32,8.161550285564603,5.0
23.0,5.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,6.151208578575647,10.0
38.0,4.6,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,17,5.103097972701469,5.0
36.0,4.2,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,38,8.172930212382576,5.0
37.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,4.769726971443732,10.0
31.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,4.344740236585485,15.0
33.0,3.5,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,35,11.91646037992074,5.0
27.0,4.9,Fog,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,4.380186819410447,5.0
30.0,5.0,Cloudy,High,1,Drinks,motorcycle,1.0,No,Urban,25,4.447796794806982,5.0
27.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,0.9595425559568904,5.0
30.0,4.7,Stormy,Jam,0,Drinks,motorcycle,2.0,Yes,Urban,51,9.23946189086024,10.0
22.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.751903119581634,15.0
24.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,15,6.160757962135463,10.0
30.0,4.9,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,6.500462091022056,15.0
34.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,45,13.323243123756152,15.0
32.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,22,4.114316926724158,5.0
23.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,0.9914712668857656,15.0
21.0,4.9,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,19,8.690581488137363,5.0
39.0,4.9,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,46,2.103524855518673,10.0
33.0,4.6,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,34,4.3654481179143545,5.0
36.0,4.8,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,14.117205175044774,5.0
28.0,4.6,Windy,Low,1,Meal,scooter,1.0,No,Urban,11,8.164316264704436,10.0
22.0,4.6,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,15,3.182445807432776,15.0
25.0,4.1,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,7.603264846666983,10.0
34.0,4.7,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,4.114220717450104,10.0
39.0,4.9,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,6.129287371164031,5.0
28.0,4.1,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,31,4.243192787367076,5.0
21.0,4.6,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,17,9.185993052920438,15.0
35.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,2.166227977287195,15.0
37.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,3.250476217997207,10.0
38.0,4.8,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,13,4.959282757125121,15.0
21.0,4.5,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,29,7.353444706167544,5.0
35.0,4.4,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,32,9.032683681120313,5.0
34.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,2.9854544981922952,15.0
39.0,4.5,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,6.364292513320622,15.0
32.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,3.965357721432433,10.0
28.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,14,1.086305166397427,15.0
35.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28,3.1515367770090217,5.0
36.0,4.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,12.88354107001146,5.0
37.0,4.7,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,24,5.7226199836982685,5.0
35.0,3.8,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,34,7.425622206772028,15.0
28.0,4.1,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,7.674085179990097,10.0
27.0,4.7,Sunny,High,1,Meal,scooter,1.0,No,Metropolitian,12,4.147045305883387,5.0
27.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,13.366997180945509,5.0
29.0,4.8,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,2.9742056559605854,10.0
26.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,8.668316091248698,10.0
25.0,5.0,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,12,4.945693243300891,10.0
26.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,22,14.117205175044774,15.0
24.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,46,13.32611578481391,15.0
29.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,4.365737345500273,15.0
26.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,14,2.1829155808595964,10.0
34.0,4.1,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,6.569590428354088,5.0
28.0,4.6,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,5.271168515760727,5.0
39.0,4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,15,4.962920891421474,5.0
30.0,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,28,6.547949030170353,5.0
23.0,4.5,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,22,2.1829379555946327,10.0
30.0,4.8,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,25,11.918398898925608,10.0
30.0,4.5,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,20,9.855441213515764,15.0
25.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,11.403311035361943,5.0
24.0,4.9,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,10,1.054266124992095,10.0
26.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,4.956477333211642,15.0
37.0,4.6,Windy,Medium,0,Meal,motorcycle,1.0,No,Urban,37,7.176479446399682,15.0
20.0,4.8,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,7.145200333603718,10.0
25.0,4.5,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,10,2.040850545239887,15.0
26.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,7.141626724593018,5.0
25.0,4.6,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,12,1.08331333290256,5.0
34.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,1.9784132075724523,5.0
22.0,4.7,Windy,Jam,0,Meal,motorcycle,0.0,No,Urban,23,6.500396056695566,10.0
27.0,4.8,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,42,9.45350928622463,10.0
35.0,4.3,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,6.22069681780263,15.0
39.0,4.8,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,18,4.24311464956358,5.0
33.0,4.0,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,4.114206382249067,10.0
27.0,4.8,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,24,1.0835496999400496,10.0
26.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,9.32827267429054,10.0
36.0,4.8,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,35,11.400448680552504,5.0
30.0,3.8,Fog,Low,1,Drinks,scooter,1.0,No,Urban,35,9.638595256861144,10.0
35.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,41,9.750249327170197,5.0
22.0,4.7,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,27,1.051314861087188,5.0
37.0,4.7,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,19,3.967722360354514,10.0
38.0,4.9,Stormy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,30,1.0830495114182028,15.0
37.0,5.0,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,29,4.201755109956184,10.0
22.0,2.9,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,44,14.455331161691964,5.0
21.0,4.7,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,6.54836852964444,5.0
38.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,45,14.186438950517566,5.0
36.0,4.5,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,5.2702408113820205,10.0
36.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,14.082380455245984,-1485.0
31.0,4.0,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,33,5.456717191042953,10.0
39.0,3.8,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,38,12.889568716560582,5.0
31.0,4.8,Windy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,37,3.2497990479567505,10.0
29.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,9.82162800773318,15.0
21.0,4.8,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,12,13.692147949001582,10.0
29.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,6.022419842262917,10.0
24.0,4.5,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,27,11.66742839908349,15.0
21.0,4.9,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18,1.060735646069159,5.0
36.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,13.645277918869722,10.0
23.0,4.9,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,19,4.114213490893251,5.0
22.0,4.7,Sunny,Low,2,Buffet,motorcycle,0.0,No,Urban,18,1.036836336213513,15.0
27.0,4.2,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,5.249013297923008,5.0
35.0,4.8,Stormy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,30,4.365770679200875,5.0
23.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,9.750128267822348,10.0
30.0,4.4,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,12.004319616965637,15.0
38.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,5.722977797602215,5.0
39.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,11.55205685698188,15.0
32.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Urban,44,7.144006452039616,15.0
30.0,4.7,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,7.423971707914532,15.0
21.0,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,14.185585359325334,10.0
35.0,5.0,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Urban,30,5.55974580297909,15.0
36.0,4.6,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,4.344971872404569,5.0
34.0,4.9,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,5.125843001015734,15.0
35.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,18,6.498738375843662,15.0
36.0,4.9,Fog,Medium,0,Drinks,motorcycle,0.0,Yes,Metropolitian,40,11.561641796453074,15.0
28.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,11.59138504933095,5.0
24.0,4.6,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,18,8.897138948284647,15.0
38.0,4.7,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,27,14.047914600603088,15.0
38.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,20,5.126337662599582,10.0
33.0,4.3,Stormy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,40,11.275710813309392,15.0
23.0,4.8,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,15,2.1084353909306044,10.0
29.0,4.0,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,7.14321979525873,5.0
31.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,17,9.452515674958796,10.0
23.0,4.9,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,14.18657973764023,10.0
35.0,4.2,Fog,Medium,2,Meal,scooter,2.0,No,Metropolitian,43,10.007540311428052,15.0
35.0,3.8,Cloudy,Low,2,Meal,scooter,2.0,No,Metropolitian,34,11.779152673035028,15.0
35.0,4.5,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Urban,21,4.182290167684747,10.0
20.0,4.8,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,27,5.25045251394854,15.0
23.0,3.2,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,31,14.084002585974911,15.0
23.0,4.8,Stormy,Jam,1,Buffet,scooter,1.0,No,Urban,26,10.903503749641308,5.0
21.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Urban,29,3.274145269613029,10.0
38.0,3.5,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,41,13.890661313563085,10.0
24.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,3.258800496684229,10.0
22.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,37,9.82129881896252,10.0
35.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,24,8.759681024078942,15.0
27.0,4.6,Cloudy,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,41,13.785860363731452,5.0
26.0,4.7,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.101160891352831,15.0
31.0,4.7,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,3.085852667726554,15.0
28.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,2.9741327786931127,10.0
29.0,4.8,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,14,1.1119492622115985,5.0
38.0,4.8,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,53,11.59138504933095,5.0
20.0,4.3,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,39,7.603287642203844,15.0
36.0,4.6,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,27,9.330596813555266,15.0
23.0,4.5,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,24,4.956837582919645,10.0
27.0,5.0,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,23,7.6391748480875155,5.0
35.0,4.8,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,27,1.0208033722708874,5.0
39.0,3.7,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,38,8.20100999521158,10.0
36.0,4.9,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,23,7.581707731885626,15.0
38.0,4.1,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,6.151379769959453,5.0
33.0,4.3,Windy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,53,10.901297628875753,10.0
29.0,4.5,Windy,Low,1,Snack,scooter,0.0,No,Urban,13,8.66706317830596,15.0
21.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,16,7.6391748480875155,15.0
