,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
241,21.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,12.899040926813548,10.0
242,39.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,2.091242339729618,5.0
243,20.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,25,6.30359337350817,5.0
244,36.0,5.0,Fog,Low,2,Meal,scooter,1.0,No,Urban,15,0.9920319656029488,5.0
245,32.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,5.271051250877931,5.0
246,30.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,11.40167105204997,5.0
247,23.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,9.225241755576937,5.0
248,31.0,4.2,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,6.150786052666942,10.0
249,20.0,4.5,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,5.184366363332051,5.0
250,28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,0.9916913771091296,10.0
251,22.0,4.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,1.0864128953942338,5.0
252,20.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,13,6.363294230795354,5.0
253,34.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,13.264507484543254,5.0
254,38.0,4.8,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,25,4.332667811797391,5.0
255,32.0,4.5,Cloudy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27,4.08085115204513,5.0
256,34.0,4.9,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,26,11.594273864476593,10.0
257,33.0,3.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,9.227774321284548,5.0
258,34.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,2.0507982789345,10.0
259,34.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,5.431513566859686,15.0
260,26.0,4.6,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,32,7.256380713184661,5.0
261,31.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,8.668449767991913,10.0
262,39.0,4.8,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,4.147037953902368,15.0
263,27.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,1.1119492622115985,10.0
264,32.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,27,5.303128456800259,15.0
265,32.0,4.5,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,5.134622748889065,5.0
266,39.0,4.1,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,7.143136365897513,10.0
267,36.0,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,25,1.054333643680924,5.0
268,38.0,3.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,11.594273864476593,10.0
269,28.0,4.7,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,28,2.0405799381114043,15.0
270,34.0,3.8,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,31,11.592488116000911,15.0
271,32.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,11.914035087391078,10.0
272,22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,17,5.94709061133067,5.0
273,31.0,4.0,Windy,Medium,0,Drinks,motorcycle,3.0,Yes,Metropolitian,45,9.239222169517578,10.0
274,29.0,4.9,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,24,12.003556156764052,10.0
275,38.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,44,6.548257768106982,15.0
276,35.0,4.8,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,36,5.18437214669794,15.0
277,31.0,4.9,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,3.2505183021696555,5.0
278,30.0,4.3,Windy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,37,9.747318577691727,5.0
279,33.0,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Urban,23,9.545652195265236,15.0
280,29.0,4.6,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,6.713004600215156,15.0
281,38.0,4.6,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,26,4.20048966495438,10.0
282,26.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,6.123835094471999,5.0
283,39.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,26,4.447796794806982,15.0
284,26.0,4.7,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,5.955242565348462,10.0
285,35.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,17,4.101983832991468,5.0
286,36.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,3.2504103362366386,5.0
287,24.0,2.6,Sunny,Low,1,Drinks,motorcycle,1.0,Yes,Metropolitian,42,11.311546305564546,15.0
288,33.0,4.3,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,34,11.554838141677436,10.0
289,26.0,4.6,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,11.498916994528212,15.0
290,32.0,5.0,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,30,11.913107063059504,15.0
291,37.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,8.916672415471208,15.0
292,31.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,14.186198215384248,5.0
293,37.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,9.74839585381422,5.0
294,26.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,16,11.556630840652003,15.0
295,37.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,3.075983336839556,5.0
296,22.0,4.6,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22,14.455331161691964,10.0
297,21.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,3.110332497119408,15.0
298,22.0,4.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,28,1.083300588620171,10.0
299,38.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,20,1.083313363534479,5.0
300,28.0,4.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,4.331839570404694,15.0
301,29.0,4.7,Sandstorms,Jam,1,Meal,scooter,0.0,No,Urban,17,14.455331161691964,5.0
302,31.0,4.9,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,38,4.114316926724158,15.0
303,24.0,4.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,2.0734856780938267,10.0
304,33.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,4.447796794806982,15.0
305,26.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,9.48601303444373,5.0
306,20.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,5.45706639483962,15.0
307,29.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Urban,12,13.475718135736171,5.0
308,32.0,4.0,Windy,Medium,0,Buffet,motorcycle,3.0,Yes,Urban,49,7.583833247218696,5.0
309,20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,11.311265254272923,10.0
310,34.0,4.6,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,27,4.285697228615884,5.0
311,27.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,1.9828503901757712,5.0
312,29.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,7.185712271488347,15.0
313,24.0,4.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,13.473788231191484,15.0
314,21.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,1.025417726749409,15.0
315,33.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,0.9541164988273896,15.0
316,35.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,6.12354323736373,10.0
317,35.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,18,8.730661235650784,5.0
318,29.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,7.352694630572898,10.0
319,21.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,8.430768056982263,5.0
320,29.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,29,11.91980977024144,5.0
321,22.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,24,9.751902570410408,15.0
322,23.0,4.9,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,22,1.0862473266855877,15.0
323,33.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,8.731144133363987,5.0
324,35.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,11.66560091670838,15.0
325,21.0,4.7,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,27,3.274351171306028,15.0
326,39.0,4.4,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,35,9.746743044305008,10.0
327,34.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,5.415240413671808,5.0
328,29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,4.147335976285364,15.0
329,20.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,2.101451977910875,5.0
330,20.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,17,7.78364341285968,15.0
331,37.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,12.464390468069851,10.0
332,26.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,11.667553921655356,5.0
333,21.0,4.7,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,9.484418097753696,10.0
334,39.0,4.6,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Urban,32,3.0607541490188117,15.0
335,39.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,14.086481709103406,5.0
336,33.0,4.8,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,16,3.2495015075860665,5.0
337,33.0,4.8,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,48,13.788119963312525,10.0
338,37.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,40,7.585118557460886,15.0
339,20.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,2.182959508821322,10.0
340,27.0,4.6,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,2.182799702132115,10.0
341,37.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,5.14262944972324,15.0
342,25.0,4.7,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11,6.547955905580819,10.0
343,37.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,22,5.227733421453602,10.0
344,36.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,16,2.121651681377379,15.0
345,28.0,4.7,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,7.639633244489975,15.0
346,36.0,4.0,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,33,2.2238984990192607,10.0
347,20.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,5.416213986327477,5.0
348,22.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,11.594668629863715,10.0
349,34.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,1.0367537149656794,5.0
350,25.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,11.311546305564546,15.0
351,38.0,5.0,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,5.227746171098808,15.0
352,34.0,3.5,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,32,7.930797458737604,5.0
353,24.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,22,11.31135631615954,5.0
354,33.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,50,9.184189035955372,10.0
355,25.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,6.160775748846981,10.0
356,23.0,4.9,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,19,4.114213490893251,5.0
357,34.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,4.769615983805501,15.0
358,25.0,4.7,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,37,7.424891886028742,5.0
359,28.0,4.9,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,10,9.033012103341749,5.0
360,34.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,11.592441197302293,10.0
361,24.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,14,10.897185442915363,10.0
362,38.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,6.3001587401245445,10.0
363,32.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,17,8.632903965782472,15.0
364,39.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,7.78364341285968,15.0
365,33.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,3.078191008394527,10.0
366,37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,3.0117049996230616,15.0
367,24.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,9.82236994385014,5.0
368,36.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,8.363642464147958,5.0
369,22.0,4.7,Fog,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,44,9.255319993574547,5.0
370,33.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,2.167052574276862,5.0
371,27.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,2.0414702203065787,5.0
372,30.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,46,7.256459889568761,5.0
373,22.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,8.895591963759975,10.0
374,20.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,17,7.639633244489975,5.0
375,31.0,4.4,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44,7.583931592243078,5.0
376,39.0,4.9,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,43,7.930797458737604,10.0
377,32.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,11.666673053623674,15.0
378,23.0,4.2,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,7.78364341285968,10.0
379,30.0,3.8,Windy,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,40,8.293006920939774,10.0
380,26.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Urban,16,2.0505799782427863,5.0
381,21.0,4.9,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,13,1.03695807701498,10.0
382,23.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,3.27438364917868,15.0
383,22.0,4.9,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,2.0734372636711496,10.0
384,39.0,4.5,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,16,3.110664108085482,10.0
385,32.0,4.1,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,5.414807610323874,5.0
386,25.0,4.7,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,10.907857013182973,15.0
387,30.0,5.0,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,28,4.147411924920785,15.0
388,26.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,9.821884614244862,15.0
389,30.0,4.6,Windy,High,2,Snack,motorcycle,1.0,No,Urban,30,4.3654481179143545,5.0
390,31.0,4.3,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,1.9784871946539155,15.0
391,33.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,28,8.202579482501147,10.0
392,20.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,6.302078233661264,5.0
393,20.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,9.487103269085836,15.0
394,38.0,4.1,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,38,10.007540311428052,10.0
395,37.0,4.7,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,6.170825091967759,10.0
396,39.0,3.5,Cloudy,Low,2,Meal,motorcycle,0.0,No,Urban,32,8.66706317830596,5.0
397,31.0,4.0,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,42,8.485612818518671,15.0
398,30.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,27,5.302870239952521,5.0
399,27.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,9.240980387102772,10.0
400,35.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,12.853549200221469,5.0
401,37.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,8.730192447723416,5.0
402,34.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,2.9742350791186527,5.0
403,29.0,4.7,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,5.127127559846642,10.0
404,20.0,4.9,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,11,2.2238984990192607,10.0
405,34.0,4.5,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,44,8.895591963759975,5.0
406,34.0,4.9,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,5.227746171098808,15.0
407,21.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,11,3.161453625483826,5.0
408,35.0,4.6,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,23,7.639650424543775,10.0
409,20.0,4.7,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,12,10.901282622586306,5.0
410,24.0,4.1,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,39,13.65391340344458,15.0
411,25.0,4.5,Windy,High,1,Snack,scooter,1.0,No,Urban,16,4.334506528171443,5.0
412,22.0,4.8,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,17,3.1527610323887654,5.0
413,38.0,4.7,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,24,9.180177108905456,10.0
414,29.0,4.3,Cloudy,High,1,Meal,scooter,1.0,No,Urban,33,4.334595837315525,15.0
415,24.0,4.8,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,29,11.91980977024144,15.0
416,36.0,4.8,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,42,13.422909191345733,15.0
417,31.0,4.7,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,4.954587924528408,5.0
418,20.0,4.8,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,3.258666114389267,10.0
419,25.0,4.6,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,16,5.108655985479556,5.0
420,23.0,5.0,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,11,11.919424924517878,-1490.0
421,21.0,4.7,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,35,11.94696407410484,15.0
422,32.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,4.101887762437474,5.0
423,36.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,13.264028919851745,5.0
424,38.0,4.8,Cloudy,Jam,1,Snack,motorcycle,3.0,No,Metropolitian,49,7.63955475735797,5.0
425,34.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,11.918470061799924,10.0
426,23.0,2.5,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,34,11.4014627458626,-1485.0
427,32.0,3.6,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,39,14.119425040976934,5.0
428,22.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,11,8.6889452973004,15.0
429,34.0,3.9,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,8.689304364698767,10.0
430,39.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,13.262815247769415,5.0
431,21.0,5.0,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,25,7.939623190349582,10.0
432,34.0,3.9,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,37,9.546602030524433,5.0
433,28.0,4.9,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,15,8.663163547108386,10.0
434,21.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,29,14.0828490409659,10.0
435,30.0,4.6,Fog,High,2,Snack,electric_scooter,1.0,No,Urban,30,2.050676304526052,15.0
436,36.0,5.0,Fog,Low,2,Drinks,scooter,1.0,No,Urban,16,6.54836852964444,10.0
437,25.0,4.5,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,24,1.0536149903146426,10.0
438,38.0,4.3,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,31,11.918512333469202,15.0
439,24.0,5.0,Sunny,High,2,Drinks,scooter,0.0,No,Urban,12,4.201921776970194,15.0
440,31.0,4.0,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,6.671694684131345,15.0
441,31.0,4.7,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29,8.227246423238975,5.0
442,27.0,4.6,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,13,7.424762110173783,5.0
443,23.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,11,2.1669947126048577,10.0
444,25.0,4.7,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,23,14.0849472127759,5.0
445,38.0,4.5,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,24,1.0256084713851643,5.0
446,32.0,4.8,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,8.73022325988558,10.0
447,35.0,4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,3.085744474573173,15.0
448,35.0,4.1,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,46,11.947667825378232,15.0
449,34.0,4.8,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,18,6.671694684131345,10.0
450,22.0,3.5,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,33,7.379203761930744,10.0
451,28.0,4.9,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,5.417354669978296,5.0
452,35.0,3.6,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,34,7.143136365897513,15.0
453,26.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,10,3.0115856720802383,15.0
454,36.0,4.4,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,31,11.913894371728883,10.0
455,26.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,3.274143831736536,15.0
456,25.0,4.3,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,37,8.920075686090346,5.0
457,30.0,4.7,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Urban,24,8.895591963759975,10.0
458,33.0,4.2,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,39,2.166421617567877,10.0
459,39.0,4.9,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,8.730300903456673,5.0
460,34.0,4.5,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28,3.258791128402512,5.0
461,37.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,30,3.182724297016657,15.0
462,36.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,20,2.9741368656984624,10.0
463,29.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,7.37767994869694,15.0
464,30.0,4.4,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,11.400461828948924,15.0
465,21.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,13,7.378205491225199,10.0
466,24.0,4.2,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,14.08234384186182,15.0
467,28.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,8.201443510899056,10.0
468,39.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,21,12.23143629545048,5.0
469,21.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,11,8.161550285564603,5.0
470,35.0,4.8,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,29,3.1368739614872387,10.0
471,25.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,8.211439427883377,15.0
472,28.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,25,11.946431846897289,10.0
473,31.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,7.144046468424673,10.0
474,28.0,4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,16,6.9385483771367085,5.0
475,20.0,3.9,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,5.723540309725635,5.0
476,35.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,9.82236994385014,15.0
477,31.0,4.7,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Urban,19,3.075983336839556,15.0
478,20.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,28,8.215237953709932,15.0
479,29.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,20,3.085765398388756,15.0
480,20.0,4.8,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,14,4.959433640462963,15.0
481,33.0,5.0,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,25,9.227400549350934,15.0
482,24.0,4.8,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,16,12.004319616965637,10.0
483,25.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,22,6.307299778804283,15.0
