Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,0.9916913771091296,10.0
22.0,4.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,1.0864128953942338,5.0
20.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,13,6.363294230795354,5.0
34.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,13.264507484543254,5.0
38.0,4.8,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,25,4.332667811797391,5.0
32.0,4.5,Cloudy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27,4.08085115204513,5.0
34.0,4.9,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,26,11.594273864476593,10.0
33.0,3.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,9.227774321284548,5.0
34.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,2.0507982789345,10.0
34.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,5.431513566859686,15.0
26.0,4.6,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,32,7.256380713184661,5.0
31.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,8.668449767991913,10.0
39.0,4.8,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,4.147037953902368,15.0
27.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,1.1119492622115983,10.0
32.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,27,5.303128456800259,15.0
32.0,4.5,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,5.134622748889065,5.0
39.0,4.1,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,7.143136365897513,10.0
36.0,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,25,1.0543336436809239,5.0
38.0,3.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,11.594273864476593,10.0
28.0,4.7,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,28,2.0405799381114043,15.0
34.0,3.8,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,31,11.592488116000913,15.0
32.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,11.914035087391078,10.0
22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,17,5.94709061133067,5.0
31.0,4.0,Windy,Medium,0,Drinks,motorcycle,3.0,Yes,Metropolitian,45,9.239222169517578,10.0
29.0,4.9,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,24,12.003556156764052,10.0
38.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,44,6.548257768106982,15.0
35.0,4.8,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,36,5.18437214669794,15.0
31.0,4.9,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,3.2505183021696555,5.0
30.0,4.3,Windy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,37,9.747318577691727,5.0
33.0,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Urban,23,9.545652195265237,15.0
29.0,4.6,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,6.7130046002151555,15.0
38.0,4.6,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,26,4.20048966495438,10.0
26.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,6.123835094471999,5.0
39.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,26,4.447796794806982,15.0
26.0,4.7,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,5.955242565348462,10.0
35.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,17,4.101983832991468,5.0
36.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,3.2504103362366386,5.0
24.0,2.6,Sunny,Low,1,Drinks,motorcycle,1.0,Yes,Metropolitian,42,11.311546305564546,15.0
33.0,4.3,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,34,11.554838141677436,10.0
26.0,4.6,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,11.498916994528212,15.0
32.0,5.0,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,30,11.913107063059504,15.0
37.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,8.916672415471208,15.0
31.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,14.186198215384247,5.0
37.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,9.74839585381422,5.0
26.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,16,11.556630840652005,15.0
37.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,3.075983336839556,5.0
22.0,4.6,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22,14.455331161691964,10.0
21.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,3.110332497119408,15.0
22.0,4.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,28,1.083300588620171,10.0
38.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,20,1.083313363534479,5.0
28.0,4.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,4.331839570404694,15.0
29.0,4.7,Sandstorms,Jam,1,Meal,scooter,0.0,No,Urban,17,14.455331161691964,5.0
31.0,4.9,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,38,4.114316926724158,15.0
24.0,4.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,2.0734856780938267,10.0
33.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,4.447796794806982,15.0
26.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,9.48601303444373,5.0
20.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,5.45706639483962,15.0
29.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Urban,12,13.475718135736171,5.0
32.0,4.0,Windy,Medium,0,Buffet,motorcycle,3.0,Yes,Urban,49,7.5838332472186964,5.0
20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,11.311265254272923,10.0
34.0,4.6,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,27,4.285697228615884,5.0
27.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,1.9828503901757712,5.0
29.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,7.185712271488347,15.0
24.0,4.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,13.473788231191483,15.0
21.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,1.025417726749409,15.0
33.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,0.9541164988273895,15.0
35.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,6.12354323736373,10.0
35.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,18,8.730661235650784,5.0
29.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,7.352694630572898,10.0
21.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,8.430768056982263,5.0
29.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,29,11.919809770241441,5.0
22.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,24,9.751902570410408,15.0
23.0,4.9,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,22,1.0862473266855877,15.0
33.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,8.731144133363987,5.0
35.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,11.66560091670838,15.0
21.0,4.7,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,27,3.2743511713060274,15.0
39.0,4.4,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,35,9.746743044305008,10.0
34.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,5.415240413671808,5.0
29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,4.147335976285364,15.0
20.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,2.101451977910875,5.0
20.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,17,7.78364341285968,15.0
37.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,12.464390468069851,10.0
26.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,11.667553921655356,5.0
21.0,4.7,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,9.484418097753695,10.0
39.0,4.6,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Urban,32,3.0607541490188113,15.0
39.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,14.086481709103406,5.0
33.0,4.8,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,16,3.2495015075860665,5.0
33.0,4.8,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,48,13.788119963312525,10.0
37.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,40,7.585118557460886,15.0
20.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,2.182959508821322,10.0
27.0,4.6,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,2.182799702132115,10.0
37.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,5.14262944972324,15.0
25.0,4.7,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11,6.547955905580819,10.0
37.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,22,5.227733421453602,10.0
36.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,16,2.121651681377379,15.0
28.0,4.7,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,7.639633244489975,15.0
36.0,4.0,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,33,2.2238984990192607,10.0
20.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,5.416213986327477,5.0
22.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,11.594668629863717,10.0
34.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,1.0367537149656794,5.0
25.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,11.311546305564546,15.0
38.0,5.0,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,5.227746171098808,15.0
34.0,3.5,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,32,7.930797458737604,5.0
24.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,22,11.31135631615954,5.0
33.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,50,9.184189035955372,10.0
25.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,6.160775748846981,10.0
23.0,4.9,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,19,4.114213490893251,5.0
34.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,4.769615983805501,15.0
25.0,4.7,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,37,7.424891886028742,5.0
28.0,4.9,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,10,9.033012103341747,5.0
34.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,11.592441197302293,10.0
24.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,14,10.897185442915363,10.0
38.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,6.3001587401245445,10.0
32.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,17,8.632903965782472,15.0
39.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,7.78364341285968,15.0
33.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,3.078191008394527,10.0
37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,3.0117049996230616,15.0
24.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,9.822369943850141,5.0
36.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,8.363642464147958,5.0
22.0,4.7,Fog,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,44,9.255319993574547,5.0
33.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,2.167052574276862,5.0
27.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,2.0414702203065787,5.0
30.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,46,7.256459889568761,5.0
22.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,8.895591963759975,10.0
20.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,17,7.639633244489975,5.0
31.0,4.4,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44,7.583931592243078,5.0
39.0,4.9,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,43,7.930797458737604,10.0
32.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,11.666673053623674,15.0
23.0,4.2,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,7.78364341285968,10.0
30.0,3.8,Windy,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,40,8.293006920939774,10.0
26.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Urban,16,2.0505799782427863,5.0
21.0,4.9,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,13,1.03695807701498,10.0
23.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,3.27438364917868,15.0
22.0,4.9,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,2.0734372636711496,10.0
39.0,4.5,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,16,3.110664108085482,10.0
32.0,4.1,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,5.414807610323874,5.0
25.0,4.7,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,10.907857013182971,15.0
30.0,5.0,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,28,4.147411924920785,15.0
26.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,9.821884614244862,15.0
30.0,4.6,Windy,High,2,Snack,motorcycle,1.0,No,Urban,30,4.3654481179143545,5.0
31.0,4.3,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,1.9784871946539155,15.0
33.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,28,8.202579482501147,10.0
20.0,5.0,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,6.302078233661264,5.0
20.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,9.487103269085837,15.0
38.0,4.1,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,38,10.007540311428052,10.0
37.0,4.7,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,6.1708250919677585,10.0
39.0,3.5,Cloudy,Low,2,Meal,motorcycle,0.0,No,Urban,32,8.66706317830596,5.0
31.0,4.0,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,42,8.485612818518671,15.0
30.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,27,5.302870239952521,5.0
27.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,9.240980387102772,10.0
35.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,12.853549200221469,5.0
37.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,8.730192447723416,5.0
34.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,2.9742350791186527,5.0
29.0,4.7,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,5.127127559846642,10.0
20.0,4.9,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,11,2.2238984990192607,10.0
34.0,4.5,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,44,8.895591963759975,5.0
34.0,4.9,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,5.227746171098808,15.0
21.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,11,3.161453625483826,5.0
35.0,4.6,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,23,7.639650424543775,10.0
20.0,4.7,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,12,10.901282622586306,5.0
24.0,4.1,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,39,13.65391340344458,15.0
25.0,4.5,Windy,High,1,Snack,scooter,1.0,No,Urban,16,4.334506528171443,5.0
22.0,4.8,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,17,3.1527610323887654,5.0
38.0,4.7,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,24,9.180177108905456,10.0
29.0,4.3,Cloudy,High,1,Meal,scooter,1.0,No,Urban,33,4.334595837315525,15.0
24.0,4.8,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,29,11.919809770241441,15.0
36.0,4.8,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,42,13.422909191345733,15.0
31.0,4.7,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,4.954587924528408,5.0
20.0,4.8,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,3.258666114389267,10.0
25.0,4.6,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,16,5.108655985479556,5.0
23.0,5.0,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,11,11.919424924517878,-1490.0
21.0,4.7,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,35,11.94696407410484,15.0
32.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,4.101887762437474,5.0
36.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,13.264028919851745,5.0
38.0,4.8,Cloudy,Jam,1,Snack,motorcycle,3.0,No,Metropolitian,49,7.63955475735797,5.0
34.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,11.918470061799923,10.0
23.0,2.5,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,34,11.4014627458626,-1485.0
32.0,3.6,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,39,14.119425040976934,5.0
22.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,11,8.6889452973004,15.0
34.0,3.9,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,8.689304364698767,10.0
39.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,13.262815247769417,5.0
21.0,5.0,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,25,7.939623190349582,10.0
34.0,3.9,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,37,9.546602030524431,5.0
28.0,4.9,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,15,8.663163547108386,10.0
21.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,29,14.082849040965899,10.0
30.0,4.6,Fog,High,2,Snack,electric_scooter,1.0,No,Urban,30,2.050676304526052,15.0
36.0,5.0,Fog,Low,2,Drinks,scooter,1.0,No,Urban,16,6.54836852964444,10.0
25.0,4.5,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,24,1.0536149903146426,10.0
38.0,4.3,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,31,11.918512333469202,15.0
24.0,5.0,Sunny,High,2,Drinks,scooter,0.0,No,Urban,12,4.201921776970194,15.0
31.0,4.0,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,6.671694684131345,15.0
31.0,4.7,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29,8.227246423238975,5.0
27.0,4.6,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,13,7.424762110173783,5.0
23.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,11,2.1669947126048577,10.0
25.0,4.7,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,23,14.0849472127759,5.0
38.0,4.5,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,24,1.0256084713851643,5.0
32.0,4.8,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,8.73022325988558,10.0
35.0,4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,3.0857444745731732,15.0
35.0,4.1,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,46,11.947667825378232,15.0
34.0,4.8,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,18,6.671694684131345,10.0
22.0,3.5,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,33,7.379203761930744,10.0
28.0,4.9,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,5.417354669978296,5.0
35.0,3.6,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,34,7.143136365897513,15.0
26.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,10,3.0115856720802383,15.0
36.0,4.4,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,31,11.913894371728885,10.0
26.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,3.2741438317365357,15.0
25.0,4.3,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,37,8.920075686090346,5.0
30.0,4.7,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Urban,24,8.895591963759975,10.0
33.0,4.2,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,39,2.166421617567877,10.0
39.0,4.9,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,8.730300903456673,5.0
34.0,4.5,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28,3.2587911284025117,5.0
37.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,30,3.182724297016657,15.0
36.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,20,2.9741368656984624,10.0
29.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,7.37767994869694,15.0
30.0,4.4,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,11.400461828948924,15.0
21.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,13,7.378205491225199,10.0
24.0,4.2,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,14.082343841861821,15.0
28.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,8.201443510899056,10.0
39.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,21,12.231436295450479,5.0
21.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,11,8.161550285564603,5.0
35.0,4.8,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,29,3.1368739614872387,10.0
25.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,8.211439427883377,15.0
28.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,25,11.946431846897287,10.0
31.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,7.144046468424673,10.0
28.0,4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,16,6.9385483771367085,5.0
20.0,3.9,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,5.723540309725635,5.0
35.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,9.822369943850141,15.0
31.0,4.7,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Urban,19,3.075983336839556,15.0
20.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,28,8.215237953709932,15.0
29.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,20,3.0857653983887556,15.0
20.0,4.8,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,14,4.959433640462963,15.0
33.0,5.0,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,25,9.227400549350934,15.0
24.0,4.8,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,16,12.004319616965635,10.0
25.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,22,6.307299778804283,15.0
31.0,4.4,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,37,13.697984086337156,5.0
22.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,15,10.548193812053931,15.0
34.0,3.8,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,39,11.400427333530454,15.0
20.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,28,9.746963457116193,5.0
29.0,4.6,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,1.1119492622115983,15.0
20.0,3.5,Sunny,Jam,0,Buffet,motorcycle,3.0,Yes,Semi-Urban,50,3.085848289127323,15.0
30.0,4.2,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,49,8.73022325988558,10.0
24.0,4.4,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,3.3358476850190417,5.0
35.0,4.0,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,35,11.038752297232413,15.0
28.0,4.8,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,18,1.0914763297226173,15.0
22.0,5.0,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,11,5.126932242983538,5.0
23.0,4.8,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Urban,33,7.6390487531483515,10.0
22.0,4.9,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,16,2.1086056169087635,15.0
34.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,6.122991116747054,15.0
30.0,4.7,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,1.0253161204829901,15.0
20.0,4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,14,4.11425378167517,10.0
20.0,5.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,8.292967488683017,15.0
27.0,4.7,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,11,2.041226196059867,10.0
